"ser_id";"ser_nombre";"ser_fk_empresa"
8612;"ALINEACION .";2
8613;"LIQUIDO LIMPIADOR  DE  INYECTOR ";2
8614;"CAMBIO DE CORREAS DE ALTERNADOR Y COMPRESOR ";2
8615;"CAMBIO DE TERMINAL Y AXIAL IZQUIERDO ";2
8616;"RODAMIENTO DELANTERO IZQUIERDO";2
8617;"CAMBIO LIGAS COLECTOR";3
8618;"M.O.CAMBIO DE TIJERAS";1
8619;"MANO DE OBRA CAMBIO DE CRUCETAS";1
8620;"SE RECIBE PARA CAMBIO DE CORREA ";1
8621;"SINCRONIZACION PREVENTIVA";2
8622;"CAMBIO DE CORREA DE REPRTICION";2
8623;"ALINEACION BALANCEO .";2
8624;"CAMBIO POLEA DAMPER Y CORREA DE ACCESORIOS";3
8625;"SINCRONIZACION CON CABLES DE ALTA .";2
8626;"MANO DE OBRA CAMBIAR CORREA Y BOMBA DE AGUA ";1
8627;"CAMBIO SENSOR DE VELOCIDAD SOLO M.O.";3
8628;"AJUSTE SUSPENSION";3
8629;"USO DE DATAFONO 4%";1
8630;"CAMBIO SENSOR Y LIMPIEZA";1
8631;"REVISAR SISTEMA DE BLOQUEO ";3
8632;"REVISAR LIMPIA PARABRISAS";3
8633;"REVISAR CAJA DE CAMBIOS";3
8634;"NO ENTRAN LOS CAMBIOS";3
8635;"CAMBIO DE GUAYA DE CAMBIOS";3
8636;"VEHICULO LLEGA EN GRUA POR PREVENCION ";1
8637;"EL CLIENTE DICE QUE TRAE LOS REPUESTOS QUE SEAN NE";1
8638;"3022300334 LLAMAR PARA LA COTIZACION M.O 1.500.000";1
8639;"CAMBIO DE LIQUIDO HIDRAULICO";1
8640;"REFRIGERANTE ROJO 2 GALONES";1
8641;"MANO DE OBRA CAMBIO DE BOMBA DE AGUA Y TERMOSTATO";1
8642;"LIMPIADOR DE MOTOR LIQUIMOLY OBSEQUIO";2
8643;"TRABAJO DE ELECTRICIDAD POR GARANTIA";3
8644;"LIMPIADOR DE MOTOR LIQUIMOLY.";2
8645;"DECONECTAR SISTEMA DE GAS";3
8646;"INSTALACION DE COMPURADOR ";3
8647;"REVISAR DA—O DE ENCENDIDO";3
8648;"M.O.CAMBIO DE RODAMIENTO";1
8649;"M.O.CAMBIO DE ACEITE ";1
8650;"FILTRO DE ACEITE.AIRE Y COMBUSTIBLE ";1
8651;"FILTROS Y MANO DE OBRA CAMBIO DE ACEITE ";1
8652;"ALINEACION BALANCEO LAVADO OBSEQUIO";2
8653;"VALVULAS DE REFRIGERACION DE TURBO";2
8654;"LIMPIEZA DE FILTRO   DPF";2
8655;"CAMBIO BOMBILLOS";3
8656;"CAMBIO EMPAQUE TAPA QUNTA SOLO M.O.";3
8657;"CAMBIO EMPAQUE DE CULATA  ";3
8658;"CAMBIO DE SOPORTE DE MOTOR";2
8659;"ALINECION Y BALANCEO";2
8660;"RECTIFICAR CULATA";3
8661;"CAMBIO SOPORTE SUPERIOR DE CAJA";3
8662;"REVISION DE SOPORTE DE MOTOR Y SUSPENCION";2
8663;"ALINEACION BALANCEO Y LAVADOOBSEQUIO";2
8664;"ALINEACION BALANCEO Y LAVADO OBSEQUIO ";2
8665;"CAMBIO DISCOS Y PASTILLAS";3
8666;"GRADUACION LIMPIEZA Y MANTENIMIENTO FRENOS";3
8667;"M.O .CAMBIO DE PASTILLAS ";1
8668;"CAMBIO DE BATERIA  ";3
8669;"SHELAC";1
8670;"REVICION DE FRENOS GENERAL ";1
8671;"CAMBIO MU—ECOS ESTABILIZADORES";3
8672;"REVISION MANTENIMIENTO DE FRENOS";3
8673;"CAMBIO  KIT DE REPARTICION";3
8674;"M.O. CAMBIO KIT DE REPARTICION ";1
8675;"REVISION Y ARREGLO ALTERNADOR";3
8676;"MONTAGE  X4 LLANTAS Y BALANCEO";2
8677;"REVISAR SISTEMA LECTRICO GENERAL Y SUSPENDER GAS ";1
8678;"REVISAR SINSILLA PITO ";1
8679;" CAMBIO DE PURIFICADOR ";1
8680;"ARREGLO EN CUNA Y TIJERA CON SOLDADURA";2
8681;"CAMBIO DE MANGUERA DE AGUA";2
8682;"MANTENIMIENTO DE SENSORES DE OXIGENO ";2
8683;"M.O.CAMBIO DE EMPAQUE TAPA QUINTA  Y SENSOR DE REV";1
8684;"SERVISIO DE ESCANER";2
8685;"CAMBIO DE ACEITE 20W50 ELF Y FILTROS ";1
8686;"CSMBIO DE HIDRAULICO";2
8687;"M.O. DESMONTAR Y MONTAR CULATA CORREGIR RUIDO MOTO";3
8688;"SERVICIO DE DESVARE";3
8689;"TAPON DE ACEITE ";2
8690;"EMPAQUETAR INYECTORES";3
8691;"CAMBIO DE UNA GRADUACION DE FRENO";2
8692;"ABONA POR TARJETA DE CREDITO 700.000 PARA MANO DE ";1
8693;"CAMBIO DE SOPORTE CENTRAL DE LA CUNA";2
8694;"M.O. INSTALACION AMORTIGUADORES TRASEROS  BUJES Y ";1
8695;"ALISTAMIENTO VIAJE";3
8696;"M.O.CAMBIO DE SENSOR DE ACEITE ";1
8697;"REVISION DE ENCENDIDO";2
8698;"SINCRONIZACION CON CABLES DE ALTA Y BUJIAS ORIGINA";2
8699;"BAJAR CULATA PARA REPARACION";3
8700;"CAMBIO DE CORREAS";3
8701;"CAMBIO DE 4 LLANTAS ";2
8702;"CAMBIO DE ACEITECAJA QUINTA";2
8703;"PROGRAMAR LLAVE REPUESTO";3
8704;"SINCRONIZACION CON PRUEVA DE SENSORES MAF  MAP  OX";2
8705;"REVISION REMPLAZO DE VALVULA  EVAP";2
8706;"ALINEACIN DOBLE Y BALANCEO";2
8707;"CAMBIO RODAMIENTO DELANTERO IZQUIERDO";3
8708;"ARREGLLO DE SOPORTE DE MOTOR DERECHO";2
8709;"RRETIRAR TORNILLO DERECHO ";2
8710;"TRES TORNILLOS  CADA UNO A 50.";2
8711;"TRES TORNILLOS .";2
8712;"REVISION GENERAL.";2
8713;"CUATRO TORNILLOS";2
8714;"LIQUIDO LIQUI MOLY ";2
8715;"MANTENIMIENTO DE FRENOS TRASEROS ";1
8716;"REVISION GENERAL PARA COTIZAR";3
8717;"CAMBIO  DE BUJES DE TIJERA";2
8718;"M.O CAMBIO TUBO DE CALEFACCION ";1
8719;"SELLOS";2
8720;"CAMBIO IMPULSADORES Y DECALADOR";3
8721;"TARJETA INICION Y PROGRAMACION";3
8722;"BAJAR Y MONTAR CULATA";3
8723;"CAMBIO DE VALVULA IAC";2
8724;"SE RECIBE  POR GARANTIA ";1
8725;"MANO DE OBRA  CAMBIO COPELAS Y RODAMIENTO ";1
8726;"CAMBIO KIT REPARTICION SOLO M.O";3
8727;"CAMBIO BOMBA DE AGUA SOLO M.O.";3
8728;"CAMBIO CORREA DE ACCESIRIOS SOLO CORREA Y SOLO M.O";3
8729;"CAMBIO DE ACEITE SIN FILTROS ";3
8730;"CAMBIO DE PASTILLAS TREASERAS";2
8731;"MANTENIMIENTO DE PASTILLAS DELANTERAS";2
8732;"ENGRASAR BUJES";2
8733;"RECTIFICACION DE DISCO TRASERO";2
8734;"M.O.CAMBIO DE BOMBA Y CORREA";1
8735;"REVISON FALLA ALECTRICA ";1
8736;"CAMBIO AMORTIGUADOR DE CAPOT";3
8737;"REVISAR CAJA DE VELOVODADES";3
8738;"ARREGLO EXOSTO";3
8739;"CAMBIO SE TIJERAS Y ROTULA X2";2
8740;"TAPA DE RIN ";2
8741;"CORRECCION DE RIN ";2
8742;"REVISION DE EJE ";2
8743;"SOPORTE SENTRAL.";2
8744;"CAMBIOMPATIN Y TENSOR CORREA DE ACCESORIO";3
8745;"SE RECIBE POR FALLA DE  MOTOR ";1
8746;"CAMBIO CAJA DE CAMBIOS";3
8747;"GARANTIA DE 6 MESES";3
8748;"CAMBIO PATIN Y TENSOR CORREA DE ACCESORIOS";3
8749;"ALINEACION Y BALANCEO.";2
8750;"CAMBIO DE BUJES PUENTE TRASERO ";2
8751;"LAVADO DE MOTOR";3
8752;"M.O. CAMBIO DE ARRANQUE ";1
8753;"CAMBIO DE EMBRAGE";2
8754;"CAMBIO DE TRINQUITE DE FRENO DE MANO";2
8755;"CAMBIO DE CONECTOR BOBINA";1
8756;"MANTENIMIENTO DE ARRANQUE ";1
8757;"SOPORTE DE MOTOR LADO DE CAJA";2
8758;"SELECTOR DE CAMBIOS ";2
8759;"MANO DE OBRA EMPAQUE TAPA QUINTA ";1
8760;"VALVULINA 1 LITRO ";1
8761;"PERA DE REVERSA ";2
8762;"PERA DE REVERSA ";2
8763;"CORREGUR FUGA DE ACEITE";3
8764;"CAMBIO EJE";3
8765;"CORREJIR FUGA DE ACEITE EN BASE DE TERMOSTATO";2
8766;"CAMBIO DE ESPARRAGO TRASERO";2
8767;"GUARDAPOLVO DE AXIALES";2
8768;"M.O CAMBIO DE TARRO DE AGUA";1
8769;"M.O. CAMBIO DE RETENEDOR ";1
8770;"ALINEACION BALANCEO ESCANEADO Y LAVADO OBSEQUIO";2
8771;"REALIZAR DIAGNOSTICO DE MOTOR";3
8772;"DIAGNOSTICO DE RADIADOR";3
8773;"M.O CAMBIO BASE TERMICA ,BOMBA DE AGUA ";1
8774;"MANO DE OBRA CAMBIO DE ARRANQUE";1
8775;" MANO DE OBRA CAMBIO DETUBO CALEFCATOR,BASE TERMIC";1
8776;"CAMBIO DE ACEITE 10 W 40  ELF";1
8777;"CAMBIO DE TRES LLANTAS";2
8778;"CUERPO DE ACELERACIÛN OEM MAGNETI";2
8779;"CAMBIO CONTROL DE LUCES";3
8780;"CAMIO DE PASTILLAS TRACERAS ICERORIGINAL";2
8781;"CAMBIO DE PASTILLAS TRACERAS ICER ORIGINALES";2
8782;"CAMBIO DE ACEITE CON LIQUIMOLY SPECIAL TEC VOLVO";2
8783;"CAMBIO DE FILTROS";3
8784;"ALINEACION BALANCEO LAVADO Y ESCANER OBSEQUIO";2
8785;"M.O. CAMBIAR EJES";3
8786;"MANTENIMIENTO DE CULATA";3
8787;"ESCANER .";2
8788;"MANTENIMIENTO DE SENSORES  MAF PVC Y SENSORES DE O";2
8789;"LIMPIEZA DE VALVULA DE ADMISION";2
8790;"REVISION DE SUSPENCION";2
8791;"CAMBIO DE ACEITE  CASTROL EDGE ";2
8792;"SERVICIO DE SERTIFICACION DE GASES";3
8793;"REVISAR FAYA DE MOTOR ";3
8794;"PURGA DE LIQUIDO REFRIJERANTE G12 LIQUIMOLY";2
8795;"KIT REPARTICION BOMBA DE AGUA Y REFRIGERANTE ";1
8796;"ALINEACION BALANCEO ESCANNER Y LAVADO GRATIS";2
8797;"REVISION COMPLETA GRATUITA";2
8798;"KIT REPARTICIO KIT ACCESORIOS BOMBA DE AGUA Y REFR";1
8799;"ALINEACION BALANCEO ESCANER Y LAVADO GRATIS";2
8800;"CAMBIO KIT DE REAPRTICION Y BOMBA DE AGUA ";1
8801;"SINCRONISACION GENERAL DE MOTOR";3
8802;"CAMBIO GUAYAS CONTROL DE CAMBIOS";3
8803;"ALINEACION BALANCEO Y ROTACION DE LLANTAS";3
8804;"REVISAR CAJA DE CAMBIOS PARA DAR DIGNOSTICO";3
8805;"CAMBIO DE TIJERAS SOLO MANO DE OBRA";3
8806;"FILTRO E AIRE ACONDICIONADO";2
8807;"CAMBIO DE UNA LLANTA";2
8808;"M.O.CAMBIO EMPAQUE CARTER ";1
8809;"CAMBIO DE ACEITE CASTROL CON FILTRO DE AIRE ";1
8810;"MANTENIMIENTO FRENOSCON PISTONES";2
8811;"PURGA DE LIQUIDO DE FRENOS ";2
8812;"REVISION Y MANTENIMIENTO DEL MODULO  ABS X2";2
8813;"M.O.CAMBIO TARRO REFRIGERANTE ";1
8814;"SE RECIBE EL CARRO PARA ARREGLO , RECTIFICADORA CU";1
8815;"ABONA 1.880.000 CON TARJETA DE CREDITO ";1
8816;"DIAGNOSTICO ALINEACION Y BALANCEO ";2
8817;"ALINEACION BALANCEO ESCANER Y DIAGNOSTICO";2
8818;"CAMBIO DE AXIALES Y TERMINALES X2.";2
8819;"CAMBIO DE ROTULA ";2
8820;"CAMBIO DE REFRIJERANTE";2
8821;"ESCANER Y DIAGNOSTICO OBSEQUIO";2
8822;"CAMBIO CORREA DE ACCESORIOS CON DAMPER";3
8823;"GARANTIA DE SENSOR DE OXIGENO ";2
8824;"CORREGIR FALLA  DE ACELERACION ";1
8825;"ALINEACION BALANCEO ESCANER Y LAVADO BSEQUIO";2
8826;"CAMBIO DE CUNA CON SOPORTE CENTRAL";2
8827;"MANTENIMIENTO DE EJES CON ADAPTACION";2
8828;"CAMBIO MANGUERA DE CALEFACCION ";3
8829;"SCANEAR PARA REVISAR SENSORES";3
8830;"REVISION GENERAL DE SISTEMA DE CALEFACCION";3
8831;"CAMBIO DE ACEITE CASTROL 5W30";2
8832;"CAMBIO DE KIT DE REPARTICION CON BOMBA DE AGUA Y K";3
8833;"REVISION DE LAS EXPLORADORAS ";3
8834;"ARREGLO DE ARRANQUE";3
8835;"TANQUIADA   DE  GASOLINA.";2
8836;"CAMBIO DE ACEITE 15 W 40 DELVAC  ";1
8837;"CAMBIO DE ACEITE 15W40 DELVAC Y FILTROS AIRE -ACET";1
8838;"PAGO ROBO COMPUTADOR ";2
8839;"REVISION DE BOMBA DE AGUA ";1
8840;"M.O CORREGIR RUIDO ";1
8841;"BAJAR CAJA PARA DAR DIAGNOSTICO DE DA—O";3
8842;"RECTIFICAR DISCOS DELANTEROS ";2
8843;"DISCOS TRASEROS ";2
8844;"CORRECCION FALLA MOTOR  ";1
8845;"MANTENIMIENTO CAJA Y CAMBIO DE ACEITE";3
8846;"M.O CAMBIO DE BRAZO AXIAL DERECHO  ";1
8847;"SE RECIBE POR VIBRACION VALIDAR EL SOPORTE ";1
8848;"M.O. MONTAR Y DESMONTAR ARRANQUE ";1
8849;"CAMBIO DE INYECTOR SOLO MANO DE OBRA";3
8850;"SERVICIO DE SCANER Y LAVADO DE MOTOR";3
8851;"M.O.INSTALACION BRAZO AXIAL ";1
8852;"CAMBIO DE PASTILLAS TRASERAS ";2
8853;"CAMBIO DE ACEITE .";2
8854;"PASADORES DE FRENO ";2
8855;"M.O. CAMBIO DE GRADUACION DE FRENOS ";1
8856;"M.O. CAMBIO DE BOMBA DE AGUA ";1
8857;"SE RECIBE PARA DIAGNOSTICO GENERAL Y COTIZAR ,HABL";1
8858;"MANO DE OBRA CAMBIO TAPA QUINTA ";1
8859;"M.O CAMBIO GUARDAPOLVO AMORTIGUADORES ";1
8860;"SE RECIBE PARA CAMBIO DE RADIADOR DE CALEFACCION ";1
8861;"CAMBIO DE ACEITE 5W30 MOTORCRAF ";1
8862;"CAMBIO DE PASTILLA   ";1
8863;"SINCRONIZACION CON BUJIAS Y CABLES DE ALTA ";2
8864;"EMPAQUETAR MOTOR GENERAL";3
8865;"SINCRONIZACION CON CABLES DEALTA";2
8866;"M.O. CAMBIO DE RODAMIENTO TRASERO IZQ";1
8867;"M.O.CAMBIO DE GRADUACION DE FRENOS ";1
8868;"M.O CAMBIO BOMBA Y TUBOS HIDRAULICOS ";1
8869;"MANTENIMIENTO Y REVISION DE SENSORES";2
8870;"M.O.ANILLAR MOTOR";1
8871;"M.O.EMPAQUE CARTER ";1
8872;"CAMBIO DE LIQUIDO REFRIJERANTE ";2
8873;"CAMBIO DE LIQUIDO REFRIJERANTE  G12";2
8874;"CUADRAR ELEVA VIDRIO";2
8875;"ALINEACION BALANCEO LVADO Y ESCANER OBSEQUIO";2
8876;"PERITAJE DE VEHICULO";3
8877;"M.O. CAMBIO DE BOMBA DE AGUA , LIMPIAR SISITEMA BA";1
8878;"M.O.CAMBIO DE RADIADOR ORG ";1
8879;"CAMBIO DISCOS Y PASTILLAS SOLO M.O.";3
8880;"M.O. EMPAQUE TAPA QUINTA ";1
8881;"SOPORTE DE AMORTIGUADOR";2
8882;"ALINEACION BALANCEO CALIBRAR LLANTAS";2
8883;"MANEJO TARJETA 6%";1
8884;"M.O.CAMBIO TUBO CALECCION";1
8885;"M.O. CAMBIO TUBO CALEFCTOR";1
8886;"MUÒECO CON BUJE DE BARRA ESTAVILIZADORA";2
8887;"SE RECIBE PARA CAMBIO DE MOTOR ";1
8888;"CAMBIO DE SENSOR TPMS";2
8889;"CAMBIO DE GUALLA";2
8890;"DIAGNOSTICAR FAYA DE ENCENDIDO";3
8891;"BAJAR CUERPO DE ACELERACION CALIBRAR Y LIMPIAR";3
8892;"CAMBIO RODAMIENTOS Y MANTENIMIENTO GRAL. DE FRENOS";3
8893;"CAMBIO PUNTILLAS DE BANDAS";3
8894;"CAMBIO ACEITE ELF 10W40";3
8895;"KILOMETRAJE 25.083";3
8896;"MANO DE OBRA CAMBIO BOMBA DE AGUA-CORREA ACCESORIO";1
8897;"SINCRONIZAR MOTOR CON BUJIAS ORIGINALES";1
8898;"CAMBIO ACEITE 10W40 CASTROL";1
8899;"REVISION BATERIA ";1
8900;"BASE TERMICA  ";1
8901;"M.O. CAMBIO BOMBA ,TERMOSTATO,BASE TERMICA";1
8902;"DESMONTAR Y MONTAR CONTROL DE LUCES";3
8903;"KILOMETRAJE 109551 ";1
8904;"SERVICIO DE ELECTRICIDAR";3
8905;"GASOLINA  ";1
8906;"CORRECCION DE CAMBER TRASERO";2
8907;"M.O. CAMBIO EMPAQUE TAPA QUINTA";1
8908;"ALINEACION BALANCEO ESCANER LAVADO OBSEQUIO";2
8909;"CAMBIO DE TIJERA SOLO MANO DE OBRA";3
8910;"CAMBIO RETENEDOR DE VOLANTE";3
8911;"CAMBIO BOMBA DE AGUA POR GARANTIA";3
8912;"LIMPIEZA DE CATALIZADOR";2
8913;"RECTIFICAR ROSCA .";2
8914;"REGULADOR DE PRESION";2
8915;"ALINEACION DOBLE BALANCEO.";2
8916;"LIMPIEZA FRENO TRASERO";3
8917;"AJUSTE DE  MEDIDAS DE CAMBER Y CASTER";2
8918;"CAMBIO LIGAS DE CUERPO DE ACELERACION";3
8919;"REVISION CORTO ELECTRICO";3
8920;"M.O CAMBIO CONTROL";3
8921;"CAMBIO DE TAPONES EJE DE LEVAS";3
8922;"CAMBIO DE REELE ORIGINAL";3
8923;"REVISAR  FUGA DE ACEITE, ";1
8924;"REVISAR FUGADE REFRIGERANTE ";1
8925;"ALINEACION BALANCEO ESCANER Y LAVADO OBSEQUIO";2
8926;"REVICION ELECTRICA Y ARREGLO";3
8927;"CAMBIO DE LAS CUATRO LLANTAS ";2
8928;"CAMBIO DE ACEITE 10W40 ELF SELLADO CON FILTRO DE A";1
8929;"M.O. CAMBIO DE  BASE TERMICA ";1
8930;"M.O. CAMBIO TANQUE DE COMBUSTIBLE";3
8931;"REVISION DEL AIRE ACONDICIONADO ";1
8932;"MANO DE OBRA CAMBIO AMORTIGUADORES DELANTEROS ,COP";1
8933;"MANO DE OBRA CAMBIO BASE TERMICA";1
8934;"- REVISION GENERAL DE FRENOS";1
8935;"CAMBIO DE  COCUYO";2
8936;"M.O. CAMBIO DE CILINDROS DE FRENOS";1
8937;"SE LE CAMBIA UN PATIN POR GARANTIA ";1
8938;"ARREGLO REVICION Y MANTENIMIENTO ALTERNADOR";3
8939;"M.O. CAMBIO TIJERA IZQ ";1
8940;"M.O.CAMBIO CILINDROS";1
8941;"CAMBIO DE PASTILLAS DELANTERSA";2
8942;"CORRECCION DE TAPON CARTEL ";3
8943;"CORRECCION DE FALLA DE ENDIDO ";3
8944;"CAMBIO DE EMPAQUE CARTEL ";3
8945;"CAMBIO DE GUARDAPOLVO DEL EJE IZQUIERDO ";3
8946;"CAMBIO DE BOBINA.";3
8947;"REFRIJERANTE UN CUARTO FKS 12  LIQUIMOLY";2
8948;"REFRIJERANTE LIQUIMOLY KFS 12";2
8949;"REVISION Y CORRECCION DE FALLA DE ENCENDIDO";3
8950;"CORRECCION DE FALLA DE MOTOR";3
8951;"CAMBIO DE ACEITE ELF 20W50";3
8952;"M.O.CAMBIO EMPAQUE TAPA QUINTA ";1
8953;"CORRECCIO0N DE FALLA DE MOTOR ( CAMBIO DE PILA DE ";3
8954;"CAMBIO BOMBA DE AGUA  ";3
8955;"REVISION FRENOS";3
8956;"CAMBIO DE PSTILLAS DELANTERAS KER ";2
8957;"CAMBIO DE PASTILLAS TRACERAS  ICER";2
8958;"RECTIFICACION DE DISCOS  TRASEROS";2
8959;"RETIFICASION DE DISCOS TRASEROS Y DELANTEROS";2
8960;"PASTILLAS DELANTERAS ICER";2
8961;"MANTENIMIENTO SERSOR DE OXIGENO";2
8962;"LIQUIDO REFRIGERANTE AC DELCO";2
8963;"M.O.CAMBIO PASTILLAS Y DISCOS ";1
8964;"CAMBIO GUAYAS DE CONTROL DE CAMBIOS";3
8965;"M,O CAMBIO BOMBA DE AGUA ";1
8966;"DESPINCHADA DE LLANTA DELANTERA IZQUIERDA";2
8967;"CAMBIO DE PACHA DE BOBINA OBSEQUIO";2
8968;"M.O.CAMBIO DE KIT DE EMBRAGUE ";1
8969;"3 TORNILLOS ";1
8970;"CAMBIO TERMOSTATO Y RESISTENCIA MOTO VENTILADOR";3
8971;"SOLO MANO DE OBRA    ";3
8972;"REVISION LUCES";3
8973;"DIAGNOSTICO GENERAL";3
8974;"DIAGNOSTICO DE SUSPENSION";3
8975;"AJUSTE Y SUSPENCION COMPLETA";2
8976;"SOPORTE DE AMORTIGUADOR TRASERO";2
8977;"SINCRONIZACION PREVENTIVA CONKIT DE INYECTORES";2
8978;"FILTRO DE GASOLINA ";2
8979;"RECTIFICACION DE RES RINES";2
8980;"CAMBIO DE ACITE ";2
8981;"M.O. CAMBIO RADIADOR ";1
8982;"1- M.O. MANTENIMIENTO DE ARRANQUE";1
8983;"M.O CAMBIO DEDO SELECTOR DE CAMBIOS";3
8984;"FUGA DE ACEITE POR DEBAJO   ";1
8985;"CAMBIO VARILLA DEL ACEITE ";1
8986;"LLAMAR 3105588493 MERY ";1
8987;"3118114649 EDGAR O MERY ";1
8988;"M.O.MOTO VENTILADOR ";1
8989;"M.O.CAMBIO MOTOVENTILADOR ";1
8990;"LIMPIADOR DE MOTOR CON LIQUIMOLY";2
8991;"CAMBIO DE LIQUIDO REFRIGERANE";2
8992;"CAMBIO DE FILTRO DE AIRE ACONDICIONDO";2
8993;"CAMBIO DE ACEITE LIQUIMOLY";2
8994;"REVISION Y CARGA DE AIRE ACONDICIONADO";2
8995;"M.O CAMBIO DE PERA DE REVERSA";1
8996;"M.O. RODAMIENTO DELANTERO CON ABS";1
8997;"ADITIVO  LIQUI MOLY";2
8998;"SILENCIADOR DE TAQUETES";2
8999;"PILA DE BATERIA";2
9000;"M.O EMPAQUE CARTER ";1
9001;"RECTIFICADA ROSCA DE TAPON";1
9002;"TAPON DE ACEITE ";1
9003;"CAMBIO 3 TORNILLOS ";1
9004;"REVISION DE MOTOR ";1
9005;"FUGA DE ACEITE EN LA CAJA ";1
9006;"CAMBIO DE TUBO DIRECCION HIDRAULICA ";1
9007;"FUGA DE ACEITE EN CAJA DE VELOCIDADES ";1
9008;"CAMBIO DE ACEITE 10 W 40 CASTROL CON FILTROS, LIMP";1
9009;"CAMBIO DE LIQUIDO HIDRULICO";1
9010;"SE RECIBE POR RECALENTAMIENTO ";1
9011;"REVISAR CARRO SE APAGA   ";1
9012;"CLOSH ORIGINAL";1
9013;"M.O. CAMBIO CLOSH";1
9014;"BARILLA DE ACETE";2
9015;"LIQUIDO  REFRIGERANTE";2
9016;"M.O. CAMBIO CORREA ACCESORIOS ";1
9017;"MONTAGE DE CUATRO LLANTAS.";2
9018;"REVISION TESTIGO DE MOTOR";3
9019;"BAJAR CULATA PARA DIAGNOSTICO";3
9020;"M.O CAMBIO DE TARRO REFRIGERANTE ";1
9021;"MANTENIMIENTO DE VALVULA PVC";2
9022;"EMPAQUE DE CARTER Y SOBRE CARTER";2
9023;"CAMBIO DE ACEITE  CON FEBI  5W40";2
9024;"REVISION POR GARANTIA";2
9025;"TIJERAS COMPLETAS   X 2";2
9026;"MANTENIMIENTO DE EJE  X 2";2
9027;"CAMBIO DE RODAMIENTOS DELANTEROS  X 2";2
9028;"CORREGUIR RUIDO FALLA MOTOR ";1
9029;"M.O.ARREGLO ARRANQUE ";1
9030;"ESCOBILLAS Y VENDIS ";1
9031;"ALINEACION GARANTIA";2
9032;"MANTENIMIENTO DE VALVULA PVC ";2
9033;"CAMBIO DE ACEITE   FEBI 5W40";2
9034;"LIMPIADOR DE MOTOR 55";2
9035;"AMORTIGUADORES  TSUKJBA";2
9036;"ROTULAS TIJERA   SKF";2
9037;"RODAMIENTOS  X 2 SKF";2
9038;"REFRIGERANTE MOTOR CRAFT";2
9039;"CAMBIO VALVULA  ";2
9040;"DIAGNOSTICO COMPLETO";2
9041;"TERMINALES AGLE X2";2
9042;"M.O CAMBIO DE CUNA";3
9043;"MANO DE OBRA CAMBIO CORREA Y DAMPER  ";1
9044;"MANO DE OBRA CAMBIO DE BOMBA DE AGUA  ";1
9045;"MANO DE OBRA CAMBIO BASE TERMICA O TERMOSTATO";1
9046;"CAMBIO TORNILLOS PROTECTOR";3
9047;"M.O. DE OBRA CAMBIO EMBRAGUE ";1
9048;"KILOMETRAJE REAL 148030";1
9049;"SERVICIO GENREADO EL JUEVES 7 DE AGOSTO 2025";1
9050;"RVISION POR GARANTIA";2
9051;"BALNCEO";2
9052;"M.O. CAMBIO SOPORTE MOTOR TRASERO";1
9053;"MANTENIMIENTO DE FRENOS.";2
9054;"7/4 DE ACEITE DE CAJA ";1
9055;"SINCRONIZACION CON  CABLES DE ALTA Y BUJIAS ";2
9056;"CAMBIO DE BASE DE AMORTIGUADOR";2
9057;"CAMBIO DE BOMBILLO TRASERO DE FRENO";2
9058;"LIMPIADOR INTERNO DE MOTOR LIQUI MOLY";2
9059;"CAMBIO DE ACEITE CON  FEBI ";2
9060;"CAMBIO DE COCUYO";2
9061;"CAMBIO DE BOMBILLO DE EXPLORADORA";2
9062;"M.O. CORRECCION FUGA DE ACEITE CAJA ";1
9063;"PENDIENTE CONFIRMAR REPUESTOS ";1
9064;"DEJA UN ABONO  DE 2.000.000";1
9065;"LIMPIADOR  DE MOTOR  LIQUI MOLY ";2
9066;"REPARAR BOMBA HIDRAULICO";3
9067;"CAMBIO CLUSH ";3
9068;"CAMBIO DE BOMBA HIDRAULICO";3
9069;"SE RECIBE  POR  FALLA EN ENCENDIDO , RUIDO AL INIC";1
9070;"RECTIFICACION DE LOS   4  DISCOS";2
9071;"CAMBIO DE ACEITE CASTROL EDGE 0W 20";2
9072;"LIMLIADOR LIQUI MOLY";2
9073;"CAMBIO DE PASTILLAS TRASERAS    ICER";2
9074;"CAMBIO DE PASTILLAS DELANTERAS       ICER";2
9075;"CAMBIO DE TIJERA DELANTERA DERECHA SOLO M.O.";3
9076;"CAMBIO AMORTIGUADORES TRASEROS SOLO M.O.";3
9077;"AJUSTAR SUSPENSION ";3
9078;"RETENEDOR DE VOLANTE M.O INCLUIDA ";1
9079;"M.O CAMBIO EMPAQUE CARTER";1
9080;"SERVICIO DE ESCANER ";2
9081;"M.O. CAMBIO DE DAMPER Y BOMBA DE AGUA ";1
9082;"M.O. INSTALACION BOMBA PRINCIPAL";1
9083;"CONDUCTO DE AIRE DEL PURIFICADOR AL RADIADOR ";1
9084;"M.O.CAMBIO DE CORREA ";1
9085;"CAMBIO SENSOR DE OXIGENO SOLO MANO DE OBRA";3
9086;"ALINEACION DOBEL Y BALANCEO";2
9087;"CAMBIO BRAZO AXIAL";3
9088;"CAMBIO SELECTOR DE CAMBIOS";3
9089;"ALINEACION BALANCEO LAVADO ESCANER OBSEQUIO";2
9090;"REVISION DE TESTIGO";2
9091;"CAMBIO BOMBA Y MANGUERA DE FRENOS";3
9092;"SE RECIBE PARA REVISION  DE RUIDO EN MOTOR ";1
9093;"CAMBIAR CAÒA DE DIRECCION ";1
