"pr_id";"pr_fk_marca";"pr_nombre";"pr_cantidad";"pr_codigo";"pr_activos";"pr_salida";"pr_valor";"pr_adquisicion";"pr_fk_empresa"
1329;10;"BOMBILLO .";0;"0";0;0;0.0;0.0;1
1330;10;"CAUCHOS AMORTIGUADORES";0;"0";0;0;0.0;0.0;1
1331;10;"BARRAS ESTABILIZADORA";0;"0";0;0;0.0;0.0;1
1332;10;"CAMBIO DISCOS Y PASTILLAS";0;"0";-3;3;0.0;0.0;1
1333;10;"LIMITADOR DE FRENOS ";0;"0";-1;1;0.0;0.0;1
1334;10;"ACEITE MOTOR 15W40 Y FILTROS ";0;"0";0;0;0.0;0.0;1
1335;10;"ACEITE MOTOR 10W40Y FILTROS ";0;"0";0;0;0.0;0.0;1
1336;10;"MAGNETO AIRE ACONDICIONADO ";0;"0";0;0;0.0;0.0;1
1337;10;"BRONCE DE PRIMERA CON PINES";0;"0";0;0;0.0;0.0;1
1338;10;"PUNTA EJE DELANTERO DERECHO ";0;"0";0;0;0.0;0.0;1
1339;10;"MOTOR DE BLOQUEO 5 CABLES";0;"0";0;0;0.0;0.0;1
1340;10;"RODAMIEMTO TRASERO IZQ.";0;"0";0;0;0.0;0.0;1
1341;10;"FILTRO DE AIRE .";0;"0";0;0;0.0;0.0;1
1342;10;"RETENEDOR CORREA REPARTICION.";0;"0";0;0;0.0;0.0;1
1343;10;"RODAMIENTO CACHO IZQ DELANTERO";0;"0";0;0;0.0;0.0;1
1344;10;"CUERPO ACELERACION.";0;"0";0;0;0.0;0.0;1
1345;10;"2 MANGUERAS GASOLINA";0;"0";0;0;0.0;0.0;1
1346;10;"3 ABRAZADERAS";0;"0";0;0;0.0;0.0;1
1347;10;"CAUCHOS TERMINALES ";0;"0";0;0;0.0;0.0;1
1348;10;"PERA HIDRAULICA";0;"0";0;0;0.0;0.0;1
1349;10;"CANISTER";0;"0";-1;1;0.0;0.0;1
1350;10;"BOMBA  CLUTH";0;"0";0;0;0.0;0.0;1
1351;10;"BUJIAS,INSTALACION Y LIMPIADOR ";0;"0";0;0;0.0;0.0;1
1352;10;"CAUCHOS Y ABRAZADERAS ";0;"0";0;0;0.0;0.0;1
1353;10;"LIGA CUERPO ACELERACION .";0;"0";0;0;0.0;0.0;1
1354;10;"DOS PLUMILLAS";0;"0";0;0;0.0;0.0;1
1355;10;"CASQUETES  BIELA 0.25";0;"0";0;0;0.0;0.0;1
1356;10;"CASQUETES BANCADA 0.25";0;"0";0;0;0.0;0.0;1
1357;10;"2 MANGUERAS CALEFACCION ";0;"0";0;0;0.0;0.0;1
1358;10;"MANGUERA TUBO";0;"0";0;0;0.0;0.0;1
1359;10;"MANGUERA BOMBA DE AGUA ";0;"0";0;0;0.0;0.0;1
1360;10;"MANGUERA CARBURADOR ";0;"0";0;0;0.0;0.0;1
1361;10;"ESCOBILLA,TAPA E INSTALACION DE ALTA";0;"0";0;0;0.0;0.0;1
1362;10;"3 CORREAS DE ACCESORIOS ";0;"0";0;0;0.0;0.0;1
1363;10;"EMPAQUE TAPA REPARTICION";0;"0";0;0;0.0;0.0;1
1364;10;"FILTROS DE AIRE,COMBUSTIBLE Y ACEITE";0;"0";0;0;0.0;0.0;1
1365;10;"ACEITE MOR 5W30 Y FILTROS ";0;"0";0;0;0.0;0.0;1
1366;10;"ACEITE MOTOR 5W30 MOTORCRAFT.";0;"0";0;0;0.0;0.0;1
1367;10;"PITO";0;"0";-1;1;0.0;0.0;1
1368;10;"ACEITE MOTOR 20W50 Y FILTROS ";0;"0";0;0;0.0;0.0;1
1369;10;"FILTRO DE AIRE ACONDICIONADO.";0;"0";0;0;0.0;0.0;1
1370;10;"SOPORTES INFERIORES CAJA ";0;"0";0;0;0.0;0.0;1
1371;10;"GUARDAPOLVO EJE IZQ";0;"0";0;0;0.0;0.0;1
1372;10;"ESPIRAL DELANTERO IZQ";0;"0";0;0;0.0;0.0;1
1373;10;"SOPORTE  CAJA.";0;"0";0;0;0.0;0.0;1
1374;10;"GUAYA DE ACELERACION  ";0;"0";0;0;0.0;0.0;1
1375;10;"GUARDAPOLVO AMORTIGUADOR ";0;"0";-1;1;0.0;0.0;1
1376;10;"CAPTADOR MAGNETICO ";0;"0";0;0;0.0;0.0;1
1377;10;"SENSOR CKP";0;"0";-10;10;0.0;0.0;1
1378;10;"BOMBILLOS.";0;"0";0;0;0.0;0.0;1
1379;10;"CABLE 18";0;"0";0;0;0.0;0.0;1
1380;10;"EMPAQUE  TAPAQUINTA";0;"0";-2;2;0.0;0.0;1
1381;10;"BOSTER";0;"0";-1;1;0.0;0.0;1
1382;10;"BOMBA DE FRENOS";0;"0";-1;1;0.0;0.0;1
1383;10;"ACEITE 15W40 ELF Y FILTROS ";0;"0";0;0;0.0;0.0;1
1384;10;"SILICONAR TAPA";0;"0";0;0;0.0;0.0;1
1385;10;"ARREGLO ROSCAS";0;"0";0;0;0.0;0.0;1
1386;10;"EMPAQUE TUBO DE AGUA";0;"0";0;0;0.0;0.0;1
1387;10;"CORREA ACCESORIOS..";0;"0";-12;12;0.0;0.0;1
1388;10;"ROTULA DELANTERA IZQ";0;"0";0;0;0.0;0.0;1
1389;10;"CAJA VELOCIDADES";0;"0";-3;3;0.0;0.0;1
1390;10;"AMORTIGUADOR CAPO";0;"0";-5;5;0.0;0.0;1
1391;10;"KIT DE EMBRAGUE CON VALIBOMBA ";0;"0";-3;3;0.0;0.0;1
1392;10;"DOS CILINDROS FRENOS TRASEROS ";0;"0";-2;2;0.0;0.0;1
1393;10;"LIGA.";0;"0";0;0;0.0;0.0;1
1394;10;"LIJA";0;"0";0;0;0.0;0.0;1
1395;10;"ARANDELAS";0;"0";0;0;0.0;0.0;1
1396;10;"SENSOR DE DETONACION ";0;"0";0;0;0.0;0.0;1
1397;10;"BASE MORDAZA";0;"0";0;0;0.0;0.0;1
1398;10;"RADIADOR .";0;"0";-24;24;0.0;0.0;1
1399;10;"DOS INYECTORES";0;"0";0;0;0.0;0.0;1
1400;10;"FLOTADOR COMBUSTIBLE";0;"0";0;0;0.0;0.0;1
1401;10;"BALIBOMBA CLUTH";0;"0";0;0;0.0;0.0;1
1402;10;"TERMINAL DE DIRECCION.";0;"0";0;0;0.0;0.0;1
1403;10;"PUENTE TRASERO";0;"0";0;0;0.0;0.0;1
1404;10;"CONECTOR MOTOVENTILADOR ";0;"0";0;0;0.0;0.0;1
1405;10;"BOMBILLO STOP";0;"0";-1;1;0.0;0.0;1
1406;10;"TENSOR CORREA DE ACCESORIOS";0;"0";-1;1;0.0;0.0;1
1407;10;"3/4 DE ACEITE MOTOR ";0;"0";0;0;0.0;0.0;1
1408;10;"ACEITE MOTOR 4/4";0;"0";0;0;0.0;0.0;1
1409;10;"REFRIGERANTE GALON  ROJO";0;"0";-1;1;0.0;0.0;1
1410;10;"BATERIA 850 AMPERIOS";0;"0";-41;41;0.0;0.0;1
1411;10;"SENSOR DE OXIGENO ANTERIOR";0;"0";-2;2;0.0;0.0;1
1412;10;"SENSOR DE OXIGENO POSTERIOR";0;"0";-1;1;0.0;0.0;1
1413;10;"ARREGLO RINES";0;"0";0;0;0.0;0.0;1
1414;10;"SOPORTES DE AMORTIGUADORES ";0;"0";0;0;0.0;0.0;1
1415;10;"RODAMIENTOS QUINTA Y CUARTA";0;"0";0;0;0.0;0.0;1
1416;10;"RODAMIENTOS Y ESCOBILLAS";0;"0";0;0;0.0;0.0;1
1417;10;"FILTTO COMBUSTIBLE";0;"0";0;0;0.0;0.0;1
1418;10;" EMPAQUETADURA MOTOR ";0;"0";-1;1;0.0;0.0;1
1419;10;"CASQUETE BIELA";0;"0";-2;2;0.0;0.0;1
1420;10;"LIGAS MICROMOTOR ";0;"0";0;0;0.0;0.0;1
1421;10;"SENSOR DE PICADO";0;"0";0;0;0.0;0.0;1
1422;10;"VOLANTE Y KIT DE CLUTH";0;"0";0;0;0.0;0.0;1
1423;10;"AMORTIGUADOR DERECHO DELANTERO";0;"0";-1;1;0.0;0.0;1
1424;10;"RODAMIENTO TRASEO DERECHO ";0;"0";0;0;0.0;0.0;1
1425;10;"MORDAZA.";0;"0";-1;1;0.0;0.0;1
1426;10;"BOBINA BUJIAS Y MANO DE OBRA";0;"0";0;0;0.0;0.0;1
1427;10;"SELINCIADOR EXOSTO";0;"0";0;0;0.0;0.0;1
1428;10;"BOMBAS DE CLUTH";0;"0";0;0;0.0;0.0;1
1429;10;"BUJES ESTABILIZADORA CENTRALES";0;"0";0;0;0.0;0.0;1
1430;10;"BUJES ESTABILIZADORA PUNTA";0;"0";0;0;0.0;0.0;1
1431;10;"BANDAS Y PASTILLAS TRASERAS";0;"0";0;0;0.0;0.0;1
1432;10;"ACEITE MOTOR 20W50 ELF Y FILTROS ";0;"0";0;0;0.0;0.0;1
1433;10;"CAMBIO DECALADOR ";0;"0";0;0;0.0;0.0;1
1434;10;"MANGUERA TANQUE RECUPERADOR";0;"0";0;0;0.0;0.0;1
1435;10;"T MANGUERA";0;"0";0;0;0.0;0.0;1
1436;10;"POLEA ALTERNADOR";0;"0";-2;2;0.0;0.0;1
1437;10;"DOS RODAMIENTOS ALTERNADOR";0;"0";-2;2;0.0;0.0;1
1438;10;"TIJERA INFERIOR IZQ ";0;"0";0;0;0.0;0.0;1
1439;10;"CUNA DELANTERA";0;"0";-2;2;0.0;0.0;1
1440;10;"ACEITE MOTOR 5W30 Y FILTROS ";0;"0";0;0;0.0;0.0;1
1441;10;"CAUCHOS ESTABILIZADORA TRASEROS";0;"0";0;0;0.0;0.0;1
1442;10;"MOTOR CALEFACTOR ";0;"0";0;0;0.0;0.0;1
1443;10;"REJILLA PARLANTE";0;"0";0;0;0.0;0.0;1
1444;10;"KIT REJILLA PARLANTE";0;"0";0;0;0.0;0.0;1
1445;10;"INTERRUPTOR ELEVAVIDRIO";0;"0";0;0;0.0;0.0;1
1446;10;"INTERRUP ELEV SOPORTES";0;"0";0;0;0.0;0.0;1
1447;10;"PACHADA TABLERO ";0;"0";0;0;0.0;0.0;1
1448;10;"TAPA VOLANTE";0;"0";0;0;0.0;0.0;1
1449;10;"REJILLAS CALEFACCION";0;"0";0;0;0.0;0.0;1
1450;10;"RETENEDORES TAPAVALVULAS";0;"0";0;0;0.0;0.0;1
1451;10;"LUZ TECHO";0;"0";0;0;0.0;0.0;1
1452;10;"PURIFICADOR COMPLETO";0;"0";0;0;0.0;0.0;1
1453;10;"KIT CORREAS ACCESORIOS ";0;"0";0;0;0.0;0.0;1
1454;10;"ACEITE MOTOR 15 W40 Y FILTROS ";0;"0";0;0;0.0;0.0;1
1455;10;"RODAMIENTO AIRE ACONDICIONADO.";0;"0";0;0;0.0;0.0;1
1456;10;"ACEITE MOTOR 5W30 .";0;"0";0;0;0.0;0.0;1
1457;10;"FLANCHE DE TERMOSTATO";0;"0";0;0;0.0;0.0;1
1458;10;"CAMBIO DE DISCOS";0;"0";0;0;0.0;0.0;1
1459;10;"SILENCIADOR EXOSTO.";0;"0";0;0;0.0;0.0;1
1460;10;"ACEITE MOTOR 10W30 Y FILTROS ";0;"0";0;0;0.0;0.0;1
1461;10;"DIYUNTOR ";0;"0";0;0;0.0;0.0;1
1462;10;"CORREA ACCESORIOS Y PATINES";0;"0";0;0;0.0;0.0;1
1463;10;"SENSOR VELOCIDAD";0;"0";-2;2;0.0;0.0;1
1464;10;"CACHO DERECHO";0;"0";0;0;0.0;0.0;1
1465;10;"REFRIGERANTE GALON AZUL.";0;"0";-4;4;0.0;0.0;1
1466;10;"CAUCHO TERMOSTATO";0;"0";0;0;0.0;0.0;1
1467;10;"ALTERNADOR ORIGINAL";0;"0";0;0;0.0;0.0;1
1468;10;"BOMBA CLUTH ";0;"0";0;0;0.0;0.0;1
1469;10;"VALINERA CLUTH";0;"0";0;0;0.0;0.0;1
1470;10;"VALIBOMBA CLUTH";0;"0";0;0;0.0;0.0;1
1471;10;"EMPAQUE CARTER EN CORCHO";0;"0";0;0;0.0;0.0;1
1472;10;"ACEITE MOTOR Y FILTRO DE ACEITE";0;"0";0;0;0.0;0.0;1
1473;10;"MANGUERA FRASCO";0;"0";0;0;0.0;0.0;1
1474;10;"VARSOL Y DESENGRASANTE";0;"0";-3;3;0.0;0.0;1
1475;10;"MANGUERAS INFERIORES";0;"0";0;0;0.0;0.0;1
1476;10;"MANGUERAS SUPERIORES";0;"0";0;0;0.0;0.0;1
1477;10;"RODAMIENTOS.";0;"0";-4;4;0.0;0.0;1
1478;10;"CORREA DE ACCESORIOS Y POLEA TENSOR";0;"0";0;0;0.0;0.0;1
1479;10;"ACEITE GALON 10W40 ELF ";0;"0";0;0;0.0;0.0;1
1480;10;"BUJES DE TIJERAS SUPERIORES";0;"0";0;0;0.0;0.0;1
1481;10;"ROTULAS SUPERIORES";0;"0";0;0;0.0;0.0;1
1482;10;"TARRO DE GRASA LITIO";0;"0";0;0;0.0;0.0;1
1483;10;"UNION CON ABRAZADERAS";0;"0";-4;4;0.0;0.0;1
1484;10;"MASAS ";0;"0";0;0;0.0;0.0;1
1485;10;"ROTULA IZQ";0;"0";-1;1;0.0;0.0;1
1486;10;"SOPORTE SUPERIOR MOTOR PRINCIPAL ";0;"0";0;0;0.0;0.0;1
1487;10;"BUJES SUSPENCION";0;"0";0;0;0.0;0.0;1
1488;10;"KIT COMPLETO TRASERO FRENOS";0;"0";0;0;0.0;0.0;1
1489;10;"ESPIRALES DELANTEROS";0;"0";0;0;0.0;0.0;1
1490;10;"ACEITE MOTOR 5W30 ACDELCO Y FILTROS ";0;"0";0;0;0.0;0.0;1
1491;10;"ACEITE MOTOR 5W30 Y FILTRO DE AIRE";0;"0";0;0;0.0;0.0;1
1492;10;"PORTAESCOBILLAS";0;"0";-9;9;0.0;0.0;1
1493;10;"RETENES TAPAVALVULAS";0;"0";0;0;0.0;0.0;1
1494;10;"MANGUERA AIRE";0;"0";0;0;0.0;0.0;1
1495;10;"EJE Y BOMBA FRENOS ORIGINAL";0;"0";0;0;0.0;0.0;1
1496;10;"SPRAY EMPAQUE CULATA";0;"0";0;0;0.0;0.0;1
1497;10;"PROTECTOR.";0;"0";-1;1;0.0;0.0;1
1498;10;"RETENEDORES BUJIAS ";0;"0";0;0;0.0;0.0;1
1499;10;"FILTRO SEMIDENTADOR";0;"0";0;0;0.0;0.0;1
1500;10;"RETENEDORES TAPA VALVULAS";0;"0";0;0;0.0;0.0;1
1501;10;"ARANDELAS COBRE INYECTORES";0;"0";0;0;0.0;0.0;1
1502;10;"CAPO.";0;"0";0;0;0.0;0.0;1
1503;10;"PERSIANA";0;"0";0;0;0.0;0.0;1
1504;10;"COMPUTADOR";0;"0";-1;1;0.0;0.0;1
1505;10;"EMPAQUES.";0;"0";0;0;0.0;0.0;1
1506;10;"RETENEDORES Y CAMBIO ";0;"0";0;0;0.0;0.0;1
1507;10;"MANGUERA REFRIGERADOR DE GAS ";0;"0";0;0;0.0;0.0;1
1508;10;"SENSOR TPS";0;"0";0;0;0.0;0.0;1
1509;10;"MOTOVENTILDOR";0;"0";-1;1;0.0;0.0;1
1510;10;"VENTILADOR.";0;"0";-1;1;0.0;0.0;1
1511;10;"SENSOR MAP Y SENSOR IAC";0;"0";0;0;0.0;0.0;1
1512;10;"CORREA AIRE ACONDICIONADO";0;"0";0;0;0.0;0.0;1
1513;10;"GUARDAPOLVO EJE LADO RUEDA";0;"0";-1;1;0.0;0.0;1
1514;10;"JUEGO DE RODAMIENTOS TRASEROS";0;"0";0;0;0.0;0.0;1
1515;10;"EMPAQUETADURA ENFRIADOR";0;"0";0;0;0.0;0.0;1
1516;10;"EMPAQUETADURA RECUPERADOR DE GASES";0;"0";0;0;0.0;0.0;1
1517;10;"BASE TERMICA COMPLETA";0;"0";-2;2;0.0;0.0;1
1518;10;"CILINDRO TRASERO DE FRENO";0;"0";0;0;0.0;0.0;1
1519;10;"GRASA SUPER KOTE";0;"0";0;0;0.0;0.0;1
1520;10;"BASE DE AIRE";0;"0";0;0;0.0;0.0;1
1521;10;"TENSOR CORREA.";0;"0";0;0;0.0;0.0;1
1522;10;"CORREA REPARTICION..";0;"0";0;0;0.0;0.0;1
1523;10;"COMPRESOR.";0;"0";-1;1;0.0;0.0;1
1524;10;"SOPORTE CENTRAL INFERIOR";0;"0";0;0;0.0;0.0;1
1525;10;"TERMINAL CORT";0;"0";0;0;0.0;0.0;1
1526;10;"TERMINAL LARG";0;"0";0;0;0.0;0.0;1
1527;10;"CABLE INT BOBINA";0;"0";0;0;0.0;0.0;1
1528;10;"BIELA BARRA EST";0;"0";0;0;0.0;0.0;1
1529;10;"GUAYA VELOCIMETRO";0;"0";0;0;0.0;0.0;1
1530;10;"MANGUERA REFRIGERACION.";0;"0";-2;2;0.0;0.0;1
1531;10;"BASE SOPORTE  SUPERIOR";0;"0";0;0;0.0;0.0;1
1532;10;"CASQUETES BANCADA SUPERIOR";0;"0";0;0;0.0;0.0;1
1533;10;"CASQUETES BANCADA INFERIORES";0;"0";0;0;0.0;0.0;1
1534;10;"JUEGO DE TORNILLOS CULATA";0;"0";-1;1;0.0;0.0;1
1535;10;"TUBO AGUA ";0;"0";0;0;0.0;0.0;1
1536;10;"BOMBILLOS VIO  H4";0;"0";0;0;0.0;0.0;1
1537;10;"AUTOMATICO TRASERO IZQ";0;"0";0;0;0.0;0.0;1
1538;10;"BORNE ";0;"0";0;0;0.0;0.0;1
1539;10;"BOMBILLO COCULLO IZQ";0;"0";0;0;0.0;0.0;1
1540;10;"DIYUTOR";0;"0";0;0;0.0;0.0;1
1541;10;"PASADORES TRASEROS";0;"0";0;0;0.0;0.0;1
1542;10;"SILENCIADORES MUELLES";0;"0";0;0;0.0;0.0;1
1543;10;"BUJES CULIMBIO MUELLE";0;"0";0;0;0.0;0.0;1
1544;10;"TORNILLOS CENTRALES MUELLES";0;"0";0;0;0.0;0.0;1
1545;10;"EMPAQUE CUERPO ADMISION";0;"0";0;0;0.0;0.0;1
1546;10;"SOPORTE INFERIOR.";0;"0";0;0;0.0;0.0;1
1547;10;"RETENEDOR CAJA DE DIRECCION";0;"0";0;0;0.0;0.0;1
1548;10;"SELECTOR DE CAMBIOS";0;"0";0;0;0.0;0.0;1
1549;10;"MANGUERA SISTEMA GAS";0;"0";0;0;0.0;0.0;1
1550;10;"PISTONES,ANILLOS";0;"0";0;0;0.0;0.0;1
1551;10;"CASQUETERIA";0;"0";0;0;0.0;0.0;1
1552;10;"VALVULA PBC";0;"0";0;0;0.0;0.0;1
1553;10;"ABRAZADERAS GRANDES";0;"0";0;0;0.0;0.0;1
1554;10;"ACEITE 10W40 ELF.";0;"0";0;0;0.0;0.0;1
1555;10;"KIT SENSOR DE OXIGENO";0;"0";0;0;0.0;0.0;1
1556;10;"BUJES TIJERA PUNO";0;"0";0;0;0.0;0.0;1
1557;10;"CORREA DIR HID";0;"0";0;0;0.0;0.0;1
1558;10;"IVA19%";0;"0";0;0;0.0;0.0;1
1559;10;"PORTAMANGUETA";0;"0";-1;1;0.0;0.0;1
1560;10;"AMORTIGUADOR TRASERO DERECHO";0;"0";0;0;0.0;0.0;1
1561;10;"INTALACION DE ALTA";0;"0";0;0;0.0;0.0;1
1562;10;"ACEITE MOTOR CASTROL Y FILTROS ";0;"0";0;0;0.0;0.0;1
1563;10;"TUBO HIDRAULICO";0;"0";-2;2;0.0;0.0;1
1564;10;"LLANTAS 1657013";0;"0";0;0;0.0;0.0;1
1565;10;"ACEITE 1/4 MOBIL 20W50";0;"0";0;0;0.0;0.0;1
1566;10;"JUEGO PASADORES MORDAZA";0;"0";-2;2;0.0;0.0;1
1567;10;"JUEGO CAUCHOS BARRA ESTABILIZADORA";0;"0";0;0;0.0;0.0;1
1568;10;"HIDRAULICO DE DIRECCION.";0;"0";0;0;0.0;0.0;1
1569;10;"RETEN EJE LEVAS";0;"0";0;0;0.0;0.0;1
1570;10;"RETEN CIGUE—AL ";0;"0";0;0;0.0;0.0;1
1571;10;"ACEITE MOTOR 2/4 10W40 ELF ";0;"0";0;0;0.0;0.0;1
1572;10;"KIT EMBRAGUE INSTALADO";0;"0";-4;4;0.0;0.0;1
1573;10;"COPELAS AMORTIGUADOR";0;"0";-252;252;0.0;0.0;1
1574;10;"MOTOVENTILADOR.";0;"0";-1;1;0.0;0.0;1
1575;10;"SWITCH DE LUCES";0;"0";0;0;0.0;0.0;1
1576;10;"MULTICONECTOR DE AGUA ";0;"0";0;0;0.0;0.0;1
1577;10;"FILTRO ACEITE CAJA VELOCIDADES";0;"0";0;0;0.0;0.0;1
1578;10;"ACEITE 20W50 MOBIL";0;"0";0;0;0.0;0.0;1
1579;10;"CUPLIM";0;"0";0;0;0.0;0.0;1
1580;10;"RUEDAS TRASERAS";0;"0";0;0;0.0;0.0;1
1581;10;"LOCTAIR COPER EMPAQUE CULATA";0;"0";0;0;0.0;0.0;1
1582;10;"EMPAQUE CULATA SOBRE MEDIDA";0;"0";0;0;0.0;0.0;1
1583;10;"MANGUERA BOMBA COMBUSTIBLE";0;"0";0;0;0.0;0.0;1
1584;10;"CASQUETES BIELA.";0;"0";-4;4;0.0;0.0;1
1585;10;"POMA ACEITE";0;"0";-1;1;0.0;0.0;1
1586;10;"PUNTA EJE.";0;"0";0;0;0.0;0.0;1
1587;10;"ACEITE MOTOR HELEX Y FILTROS ";0;"0";0;0;0.0;0.0;1
1588;10;"ACEUTE MOTOR HELIX Y FILTROS ";0;"0";0;0;0.0;0.0;1
1589;10;"TAPONES REPARTICION";0;"0";0;0;0.0;0.0;1
1590;10;"BOMBA DEL HIDRAULICA";0;"0";0;0;0.0;0.0;1
1591;10;"DEPOSITOS RADIADOR .";0;"0";0;0;0.0;0.0;1
1592;10;"CORREA DE REPARTICION CHEVROLET";0;"0";0;0;0.0;0.0;1
1593;10;"ACEITE MOTOR 10W40 CASTROL  Y FILTROS ";0;"0";0;0;0.0;0.0;1
1594;10;"TIMON";0;"0";0;0;0.0;0.0;1
1595;10;"ACEITE 20W50 Y FILTROS";0;"0";0;0;0.0;0.0;1
1596;10;"PATINES CORREA ACCESORIOS";0;"0";0;0;0.0;0.0;1
1597;10;"CUERPO DE ADMISION COMPLETO ";0;"0";0;0;0.0;0.0;1
1598;10;"TERMINAL LADO IZQ DELANTERO ";0;"0";0;0;0.0;0.0;1
1599;10;"PASTILLAS DE FRENOS ORIGINALES";0;"0";0;0;0.0;0.0;1
1600;10;"KIT DE ACCESORIOS Y TENSOR";0;"0";-1;1;0.0;0.0;1
1601;10;"TAPONES EJE.";0;"0";0;0;0.0;0.0;1
1602;10;"SENSOR DE OXIGENO ORIGINAL";0;"0";0;0;0.0;0.0;1
1603;10;"PUERTA";0;"0";0;0;0.0;0.0;1
1604;10;"GUARDAPOLVO  LADO RUEDA";0;"0";0;0;0.0;0.0;1
1605;10;"VARILLA MEDIDORA DE ACEITE";0;"0";-3;3;0.0;0.0;1
1606;10;"RODAMIENTO CABRILLA Y AJUSTE";0;"0";0;0;0.0;0.0;1
1607;10;"GUARDAPOLVOS AXIALES";0;"0";0;0;0.0;0.0;1
1608;10;"GUAYA EMBRAGUE";0;"0";0;0;0.0;0.0;1
1609;10;"BUJES TIJERAS PUÒOS";0;"0";0;0;0.0;0.0;1
1610;10;"RETENEDOR CIGUEÒAL TRAS";0;"0";0;0;0.0;0.0;1
1611;10;"RETENEDOR  CAJA";0;"0";0;0;0.0;0.0;1
1612;10;"MU—ECOS CENTRALES ";0;"0";0;0;0.0;0.0;1
1613;10;"ACEITE MOTOR CASTROL 10W40 Y FILTROS ";0;"0";0;0;0.0;0.0;1
1614;10;"BUJES TIJERAS DIRECCION PEQUEÒOS";0;"0";0;0;0.0;0.0;1
1615;10;"ACEITE MOTOR 10W40 CASTROL Y FILTROS ";0;"0";0;0;0.0;0.0;1
1616;10;"VARILLA MEDIDORA DE ACEITE ";0;"0";-3;3;0.0;0.0;1
1617;10;"BOMBILLO UNIDAD";0;"0";0;0;0.0;0.0;1
1618;10;"KIT DE ACCESORIOS.";0;"0";-6;6;0.0;0.0;1
1619;10;"ACEITE MOTOR 15 W 40Y FILTROS ";0;"0";0;0;0.0;0.0;1
1620;10;"T DE GAS";0;"0";0;0;0.0;0.0;1
1621;10;"PIÒONES CAJA ";0;"0";0;0;0.0;0.0;1
1622;10;"PERA HIDRAULICA DIRECCION";0;"0";0;0;0.0;0.0;1
1623;10;"RODILLO DIRECCION";0;"0";0;0;0.0;0.0;1
1624;10;"ACEITE MOTOR CASTROL Y FILTRO DE ACEITE";0;"0";0;0;0.0;0.0;1
1625;10;"MANGUERAS DE GAS";0;"0";0;0;0.0;0.0;1
1626;10;"EJE..";0;"0";0;0;0.0;0.0;1
1627;10;"2 METROS DE CORASA";0;"0";0;0;0.0;0.0;1
1628;10;"CABLE 8";0;"0";0;0;0.0;0.0;1
1629;10;"TERMINALES DE OJO";0;"0";0;0;0.0;0.0;1
1630;10;"FANCLUTH ALTERNADOR";0;"0";0;0;0.0;0.0;1
1631;10;"MANGUERAS DE GAS Y ACOPLES";0;"0";0;0;0.0;0.0;1
1632;10;"TIJERA.";0;"0";0;0;0.0;0.0;1
1633;10;"EMPAQUE.";0;"0";0;0;0.0;0.0;1
1634;10;"BUJES DE TIJERA PU—O";0;"0";0;0;0.0;0.0;1
1635;10;"BUJES DE TIJERA PEQUE—OS";0;"0";0;0;0.0;0.0;1
1636;10;"CAUCHOS ESPIRALES";0;"0";0;0;0.0;0.0;1
1637;10;"ACEITE MOTOR 10W40 CASTROL Y FILTROS ";0;"0";0;0;0.0;0.0;1
1638;10;"BATERIA 750";0;"0";0;0;0.0;0.0;1
1639;10;"FILTROS DE ACEITE Y COMBUSTIBLE";0;"0";0;0;0.0;0.0;1
1640;10;"ELEVADOR BOMBA COMBUSTIBLE";0;"0";0;0;0.0;0.0;1
1641;10;"KIT VALVULAS";0;"0";0;0;0.0;0.0;1
1642;10;"EMPAQUE ADMISION ";0;"0";-2;2;0.0;0.0;1
1643;10;"EMPAQUE BOMBA";0;"0";0;0;0.0;0.0;1
1644;10;"RETENEDOR VOLANTE CONCTATADOR";0;"0";0;0;0.0;0.0;1
1645;10;"ACEITE MOTOR ACEDEIKO 5 W 30";0;"0";0;0;0.0;0.0;1
1646;10;"RETENEDOR POLEA ORIGINAL";0;"0";-1;1;0.0;0.0;1
1647;10;"RETENEDOR EJE LEVAS ORIGINAL";0;"0";0;0;0.0;0.0;1
1648;10;"RETENEDOR VOLANTE CONTACTADOR ORIGINAL";0;"0";0;0;0.0;0.0;1
1649;10;"EMPAQUE COLECTOR";0;"0";0;0;0.0;0.0;1
1650;10;"EMPAQUE COLECTOR ADMISION";0;"0";0;0;0.0;0.0;1
1651;10;"KIT  CORREA ACCESORIOS";0;"0";0;0;0.0;0.0;1
1652;10;"SENSOR REVERSA DUSTER 2.0";0;"0";-1;1;0.0;0.0;1
1653;10;"DISCOS DE  FRENOS";0;"0";0;0;0.0;0.0;1
1654;10;"ROTULAS TIJERAS";0;"0";0;0;0.0;0.0;1
1655;10;"MANGUERAS DE FRENOS DELANTERAS";0;"0";0;0;0.0;0.0;1
1656;10;"SOPORTE TENSOR ";0;"0";0;0;0.0;0.0;1
1657;10;"BATERIA 950";0;"0";-1;1;0.0;0.0;1
1658;10;"EXTRAER TORNILLO";0;"0";0;0;0.0;0.0;1
1659;10;"PUNTAS HOMOCINETICAS";0;"0";0;0;0.0;0.0;1
1660;10;"BATERIA 1000 AMP";0;"0";-6;6;0.0;0.0;1
1661;10;"TAPONES ARBOL LEVAS ";0;"0";-1;1;0.0;0.0;1
1662;10;"LIMPIADOR  ELECTRONICO";0;"0";0;0;0.0;0.0;1
1663;10;"RESISTENCIA MOTOVENTILADOR";0;"0";-29;29;0.0;0.0;1
